328:	3.071916286662E-04
329:	3.079963721232E-04
330:	3.088012379519E-04
331:	3.096062223262E-04
332:	3.104113304473E-04
333:	3.112165596346E-04
334:	3.120219147423E-04
335:	3.128273936157E-04
336:	3.136329999251E-04
337:	3.144387333505E-04
338:	3.152445948608E-04
339:	3.160505869578E-04
340:	3.168567076642E-04
341:	3.176629612945E-04
342:	3.184693441930E-04
343:	3.192758611959E-04
344:	3.200825075317E-04
345:	3.208892895812E-04
346:	3.216962001108E-04
347:	3.225032479281E-04
348:	3.233104247248E-04
349:	3.241177461210E-04
350:	3.249252039220E-04
351:	3.257328032608E-04
352:	3.265405358330E-04
353:	3.273484131637E-04
354:	3.281564294922E-04
355:	3.289645983832E-04
356:	3.297729198049E-04
357:	3.305814146978E-04
358:	3.313900967276E-04
359:	3.321989839433E-04
360:	3.330080629352E-04
361:	3.338173206869E-04
362:	3.346267473599E-04
363:	3.354363388308E-04
364:	3.362460973075E-04
365:	3.370560200175E-04
366:	3.378661156907E-04
367:	3.386763804356E-04
368:	3.394868276695E-04
369:	3.402974507662E-04
370:	3.411082640785E-04
371:	3.419192564201E-04
372:	3.427304409626E-04
373:	3.435418048817E-04
374:	3.443533610691E-04
375:	3.451650988038E-04
376:	3.459770298205E-04
377:	3.467891468602E-04
378:	3.476014584498E-04
379:	3.484139607531E-04
380:	3.492266582527E-04
381:	3.500395504935E-04
382:	3.508526433298E-04
383:	3.516659326982E-04
384:	3.524794199213E-04
385:	3.532931046671E-04
386:	3.541069897856E-04
387:	3.549210730278E-04
388:	3.557353586766E-04
389:	3.565498437411E-04
390:	3.573645316692E-04
391:	3.581794215504E-04
392:	3.589945135697E-04
393:	3.598098103663E-04
394:	3.606253090381E-04
395:	3.614410139145E-04
396:	3.622569217237E-04
397:	3.630730362320E-04
398:	3.638893545296E-04
399:	3.647058808451E-04
400:	3.655226109338E-04
401:	3.663395502801E-04
402:	3.671566944000E-04
403:	3.679740478291E-04
404:	3.687916073599E-04
405:	3.696093767757E-04
406:	3.704273532635E-04
407:	3.712455400150E-04
408:	3.720639350900E-04
409:	3.728825410519E-04
410:	3.737013564037E-04
411:	3.745203831915E-04
412:	3.753396205583E-04
413:	3.761590697745E-04
414:	3.769787321050E-04
415:	3.777986075732E-04
416:	3.786186963508E-04
417:	3.794389972445E-04
418:	3.802595124230E-04
419:	3.810802399931E-04
420:	3.819011824536E-04
421:	3.827223378841E-04
422:	3.835437087846E-04
423:	3.843652932581E-04
424:	3.851870941837E-04
425:	3.860091093776E-04
426:	3.868313422095E-04
427:	3.876537906723E-04
428:	3.884764578813E-04
429:	3.892993427758E-04
430:	3.901224480988E-04
431:	3.909457732991E-04
432:	3.917693214529E-04
433:	3.925930928244E-04
434:	3.934170904606E-04
435:	3.942413168029E-04
436:	3.950657771115E-04
437:	3.958904781097E-04
438:	3.967154289085E-04
439:	3.975406386475E-04
440:	3.983661147974E-04
441:	3.991918657692E-04
442:	4.000178857102E-04
443:	4.008441648088E-04
444:	4.016706963042E-04
445:	4.024974804380E-04
446:	4.033245164136E-04
447:	4.041518096048E-04
448:	4.049793642964E-04
449:	4.058071969609E-04
450:	4.066353167519E-04
451:	4.074637157312E-04
452:	4.082923833822E-04
453:	4.091214144904E-04
454:	4.099507300624E-04
455:	4.107803882361E-04
456:	4.116103429030E-04
457:	4.124405622783E-04
458:	4.132710480762E-04
459:	4.141017971151E-04
460:	4.149328133450E-04
461:	4.157640917992E-04
462:	4.165956367462E-04
463:	4.174274426307E-04
464:	4.182595133217E-04
465:	4.190918444662E-04
466:	4.199244386889E-04
467:	4.207572938699E-04
468:	4.215904108824E-04
469:	4.224237895572E-04
470:	4.232574294784E-04
471:	4.240913312869E-04
472:	4.249254943107E-04
473:	4.257599192031E-04
474:	4.265946052653E-04
475:	4.274295536026E-04
476:	4.282647626020E-04
477:	4.291002346130E-04
478:	4.299359668794E-04
479:	4.307719623390E-04
480:	4.316082187903E-04
481:	4.324447381432E-04
482:	4.332815184963E-04
483:	4.341185616121E-04
484:	4.349558659824E-04
485:	4.357934327813E-04
486:	4.366312614961E-04
487:	4.374693521670E-04
488:	4.383077052214E-04
489:	4.391463199418E-04
490:	4.399851975280E-04
491:	4.408243365107E-04
492:	4.416637386175E-04
493:	4.425034020071E-04
494:	4.433433286573E-04
495:	4.441835165596E-04
496:	4.450239676951E-04
497:	4.458646800482E-04
498:	4.467056555080E-04
499:	4.475468921358E-04
500:	4.483883916907E-04
501:	4.492301523778E-04
502:	4.500721757509E-04
503:	4.509144603005E-04
504:	4.517570072278E-04
505:	4.525998155033E-04
506:	4.534428858517E-04
507:	4.542862177996E-04
508:	4.551298116824E-04
509:	4.559736673762E-04
510:	4.568177851935E-04
511:	4.576621649419E-04
512:	4.585068073186E-04
513:	4.593517119606E-04
514:	4.601968799076E-04
515:	4.610423102752E-04
516:	4.618880046936E-04
517:	4.627339619345E-04
518:	4.635801843420E-04
519:	4.644266700520E-04
520:	4.652734225542E-04
521:	4.661204396947E-04
522:	4.669677262430E-04
523:	4.678152810622E-04
524:	4.686631114645E-04
525:	4.695112183663E-04
526:	4.703596107040E-04
527:	4.712082878215E-04
528:	4.720572550222E-04
529:	4.729065096340E-04
530:	4.737560572028E-04
531:	4.746059002366E-04
532:	4.754560411714E-04
533:	4.763064692915E-04
534:	4.771571810024E-04
535:	4.780081738302E-04
536:	4.788594486089E-04
537:	4.797110069982E-04
538:	4.805628508053E-04
539:	4.814149839072E-04
540:	4.822674077211E-04
541:	4.831201255555E-04
542:	4.839731363519E-04
543:	4.848264413393E-04
544:	4.856800386229E-04
545:	4.865339291491E-04
546:	4.873881124274E-04
547:	4.882425896105E-04
548:	4.890973616177E-04
549:	4.899524295330E-04
550:	4.908077950166E-04
551:	4.916634586957E-04
552:	4.925194221682E-04
553:	4.933756857687E-04
554:	4.942322509677E-04
555:	4.950891181755E-04
556:	4.959462891841E-04
557:	4.968037643803E-04
558:	4.976615462809E-04
559:	4.985196349532E-04
560:	4.993780336149E-04
561:	5.002367422975E-04
562:	5.010957643618E-04
563:	5.019551006227E-04
564:	5.028147539820E-04
565:	5.036747263334E-04
566:	5.045350200441E-04
567:	5.053956376455E-04
568:	5.062565813993E-04
569:	5.071178555347E-04
570:	5.079794641669E-04
571:	5.088414146988E-04
572:	5.097037073214E-04
573:	5.105663417328E-04
574:	5.114293122175E-04
575:	5.122926160048E-04
576:	5.131562448429E-04
577:	5.140201960539E-04
578:	5.148844632479E-04
579:	5.157490455319E-04
580:	5.166139381309E-04
581:	5.174791407350E-04
582:	5.183446497227E-04
583:	5.192104647775E-04
584:	5.200765832546E-04
585:	5.209430045704E-04
586:	5.218097270268E-04
587:	5.226767497013E-04
588:	5.235440716857E-04
589:	5.244116917437E-04
590:	5.252796095529E-04
591:	5.261478237197E-04
592:	5.270163342892E-04
593:	5.278851398794E-04
594:	5.287542406811E-04
595:	5.296236354626E-04
596:	5.304933244040E-04
597:	5.313633065227E-04
598:	5.322335818998E-04
599:	5.331041498494E-04
600:	5.339750102966E-04
601:	5.348461628846E-04
602:	5.357176073231E-04
603:	5.365893436287E-04
604:	5.374613712304E-04
605:	5.383336905495E-04
606:	5.392063007157E-04
607:	5.400792025044E-04
608:	5.409523948521E-04
609:	5.418258787195E-04
610:	5.426996530778E-04
611:	5.435737188838E-04
612:	5.444480753581E-04
613:	5.453227234502E-04
614:	5.461976627145E-04
615:	5.470728943007E-04
616:	5.479484183966E-04
617:	5.488242367516E-04
618:	5.497003510307E-04
619:	5.505767642261E-04
620:	5.514534794425E-04
621:	5.523304992147E-04
622:	5.532078246607E-04
623:	5.540854558552E-04
624:	5.549633928643E-04
625:	5.558416355790E-04
626:	5.567201846214E-04
627:	5.575990407995E-04
628:	5.584782067497E-04
629:	5.593576872150E-04
630:	5.602374817710E-04
631:	5.611175832695E-04
632:	5.619979894604E-04
633:	5.628786997566E-04
634:	5.637597159183E-04
635:	5.646410394134E-04
636:	5.655226730651E-04
637:	5.664046180239E-04
638:	5.672868754539E-04
639:	5.681694443490E-04
640:	5.690523244356E-04
641:	5.699355143830E-04
642:	5.708190145105E-04
643:	5.717028241660E-04
644:	5.725869446369E-04
645:	5.734713756629E-04
646:	5.743561191273E-04
647:	5.752411746465E-04
648:	5.761265440409E-04
649:	5.770122266661E-04
650:	5.778982238319E-04
651:	5.787845351342E-04
652:	5.796711612586E-04
653:	5.805581025713E-04
654:	5.814453591514E-04
655:	5.823329321097E-04
656:	5.832208210426E-04
657:	5.841090274742E-04
658:	5.849975506272E-04
659:	5.858863923727E-04
660:	5.867755515191E-04
661:	5.876650304330E-04
662:	5.885548275983E-04
663:	5.894449457178E-04
664:	5.903353833414E-04
665:	5.912261432129E-04
666:	5.921172241642E-04
667:	5.930086289489E-04
668:	5.939003567260E-04
669:	5.947924099657E-04
670:	5.956847882582E-04
671:	5.965774932471E-04
672:	5.974705245971E-04
673:	5.983638827874E-04
674:	5.992575673804E-04
675:	6.001515776411E-04
676:	6.010459132884E-04
677:	6.019405729047E-04
678:	6.028355566402E-04
679:	6.037308627572E-04
680:	6.046264918820E-04
681:	6.055224422671E-04
682:	6.064187147993E-04
683:	6.073153078811E-04
684:	6.082122223996E-04
685:	6.091094570970E-04
686:	6.100070126760E-04
687:	6.109048882971E-04
688:	6.118030843473E-04
689:	6.127016004454E-04
690:	6.136004366548E-04
691:	6.144995930394E-04
692:	6.153990693803E-04
693:	6.162988661003E-04
694:	6.171989828160E-04
695:	6.180994201756E-04
696:	6.190001778191E-04
697:	6.199012564596E-04
698:	6.208026559589E-04
699:	6.217043769785E-04
700:	6.226064197765E-04
701:	6.235087849689E-04
702:	6.244114733676E-04
703:	6.253144856031E-04
704:	6.262178228278E-04
705:	6.271214851291E-04
706:	6.280254729599E-04
707:	6.289297857469E-04
708:	6.298344593556E-04
709:	6.307394726805E-04
710:	6.316448084333E-04
711:	6.325504648978E-04
712:	6.334564410847E-04
713:	6.343627353814E-04
714:	6.352693467211E-04
715:	6.361762739272E-04
716:	6.370835162536E-04
717:	6.379910732829E-04
718:	6.388989448699E-04
719:	6.398071317401E-04
720:	6.407156347930E-04
721:	6.416244558634E-04
722:	6.425335960155E-04
723:	6.434430560081E-04
724:	6.443528353335E-04
725:	6.452629335970E-04
726:	6.461733499047E-04
727:	6.470840839499E-04
728:	6.479951352368E-04
729:	6.489065037970E-04
730:	6.498181895429E-04
731:	6.507301930145E-04
732:	6.516425147080E-04
733:	6.525551561011E-04
734:	6.534681190525E-04
735:	6.543814111417E-04
736:	6.552950252659E-04
737:	6.562089594490E-04
738:	6.571232126625E-04
739:	6.580377870338E-04
740:	6.589526831249E-04
741:	6.598679029275E-04
742:	6.607834451574E-04
743:	6.616993098207E-04
744:	6.626154947984E-04
745:	6.635319999885E-04
746:	6.644488243380E-04
747:	6.653659681651E-04
748:	6.662834316571E-04
749:	6.672012152171E-04
750:	6.681193198978E-04
751:	6.690377457615E-04
752:	6.699564941963E-04
753:	6.708755646088E-04
754:	6.717949585384E-04
755:	6.727146748189E-04
756:	6.736347153751E-04
757:	6.745550787759E-04
758:	6.754757673546E-04
759:	6.763967797173E-04
760:	6.773181181774E-04
761:	6.782397816194E-04
762:	6.791617718532E-04
763:	6.800840881255E-04
764:	6.810067315491E-04
765:	6.819297017465E-04
766:	6.828529990490E-04
767:	6.837766235630E-04
768:	6.847005747768E-04
769:	6.856248532761E-04
770:	6.865494579170E-04
771:	6.874743895625E-04
772:	6.883996467353E-04
773:	6.893252304446E-04
774:	6.902511391312E-04
775:	6.911773737199E-04
776:	6.921039329041E-04
777:	6.930308172996E-04
778:	6.939580259714E-04
779:	6.948855591630E-04
780:	6.958134163926E-04
781:	6.967415974584E-04
782:	6.976701022971E-04
783:	6.985989303740E-04
784:	6.995280819287E-04
785:	7.004575561957E-04
786:	7.013873535451E-04
787:	7.023174732066E-04
788:	7.032479154911E-04
789:	7.041786797700E-04
790:	7.051097661433E-04
791:	7.060411742695E-04
792:	7.069729039599E-04
793:	7.079049552078E-04
794:	7.088373274945E-04
795:	7.097700211526E-04
796:	7.107030353764E-04
797:	7.116363707763E-04
798:	7.125700263514E-04
799:	7.135040028615E-04
800:	7.144382992485E-04
801:	7.153729162828E-04
802:	7.163078529888E-04
803:	7.172431100199E-04
804:	7.181786865980E-04
805:	7.191145831589E-04
806:	7.200507992024E-04
807:	7.209873348857E-04
808:	7.219241900220E-04
809:	7.228613644814E-04
810:	7.237988583685E-04
811:	7.247366713172E-04
812:	7.256748036560E-04
813:	7.266132548659E-04
814:	7.275520254205E-04
815:	7.284911147349E-04
816:	7.294305233613E-04
817:	7.303702507233E-04
818:	7.313102974033E-04
819:	7.322506628868E-04
820:	7.331913477691E-04
821:	7.341323516541E-04
822:	7.350736751739E-04
823:	7.360153180954E-04
824:	7.369572811573E-04
825:	7.378995644037E-04
826:	7.388421689585E-04
827:	7.397850953996E-04
828:	7.407283455441E-04
829:	7.416719204507E-04
830:	7.426158220658E-04
831:	7.435600509158E-04
832:	7.445046077460E-04
833:	7.454494923520E-04
834:	7.463947043415E-04
835:	7.473402440421E-04
836:	7.482861109993E-04
837:	7.492323065923E-04
838:	7.501788299366E-04
839:	7.511256821377E-04
840:	7.520728624699E-04
841:	7.530203732674E-04
842:	7.539682152986E-04
843:	7.549163908402E-04
844:	7.558648990774E-04
845:	7.568137423526E-04
846:	7.577629238109E-04
847:	7.587124485562E-04
848:	7.596623264118E-04
849:	7.606125522958E-04
850:	7.615631244982E-04
851:	7.625140450600E-04
852:	7.634653188945E-04
853:	7.644169521144E-04
854:	7.653689503648E-04
855:	7.663213134298E-04
856:	7.672740412670E-04
857:	7.682271306923E-04
858:	7.691805847305E-04
859:	7.701344120545E-04
860:	7.710886229160E-04
861:	7.720432112652E-04
862:	7.729981654653E-04
863:	7.739534826816E-04
864:	7.749091645618E-04
865:	7.758652164626E-04
866:	7.768216490308E-04
867:	7.777784775562E-04
868:	7.787357053605E-04
869:	7.796933086979E-04
870:	7.806512666526E-04
871:	7.816095717974E-04
872:	7.825682238639E-04
873:	7.835272265586E-04
874:	7.844865876455E-04
875:	7.854463201750E-04
876:	7.864064450415E-04
877:	7.873669904643E-04
878:	7.883279734219E-04
879:	7.892893684035E-04
880:	7.902511305570E-04
881:	7.912132306664E-04
882:	7.921756539067E-04
883:	7.931383920834E-04
884:	7.941014399942E-04
885:	7.950647938438E-04
886:	7.960284507424E-04
887:	7.969924084567E-04
888:	7.979566655649E-04
889:	7.989212217749E-04
890:	7.998860788430E-04
891:	8.008512421114E-04
892:	8.018167219626E-04
893:	8.027825300274E-04
894:	8.037486684033E-04
895:	8.047151270374E-04
896:	8.056818923350E-04
897:	8.066489522053E-04
898:	8.076162960492E-04
899:	8.085839159847E-04
900:	8.095518076728E-04
901:	8.105199694929E-04
902:	8.114883922912E-04
903:	8.124570725134E-04
904:	8.134260069812E-04
905:	8.143951928011E-04
906:	8.153646273091E-04
907:	8.163343080805E-04
908:	8.173042328723E-04
909:	8.182743996369E-04
910:	8.192448064567E-04
911:	8.202154515663E-04
912:	8.211863332887E-04
913:	8.221574500711E-04
914:	8.231288004271E-04
915:	8.241003829867E-04
916:	8.250721964452E-04
917:	8.260442396305E-04
918:	8.270165114621E-04
919:	8.279890110522E-04
920:	8.289617379064E-04
921:	8.299346934545E-04
922:	8.309078775367E-04
923:	8.318812904426E-04
924:	8.328549334357E-04
925:	8.338288067585E-04
926:	8.348029089110E-04
927:	8.357772367738E-04
928:	8.367517864243E-04
929:	8.377265538976E-04
930:	8.387015357908E-04
931:	8.396767287587E-04
932:	8.406521294708E-04
933:	8.416277365183E-04
934:	8.426035483327E-04
935:	8.435795614477E-04
936:	8.445557739775E-04
937:	8.455321844027E-04
938:	8.465087912305E-04
939:	8.474855930015E-04
940:	8.484625882608E-04
941:	8.494397756117E-04
942:	8.504171536863E-04
943:	8.513947211714E-04
944:	8.523724767713E-04
945:	8.533504192288E-04
946:	8.543285472941E-04
947:	8.553068597456E-04
948:	8.562853553627E-04
949:	8.572640329452E-04
950:	8.582428912870E-04
951:	8.592219291937E-04
952:	8.602011454537E-04
953:	8.611805388559E-04
954:	8.621601081593E-04
955:	8.631398521161E-04
956:	8.641197694418E-04
957:	8.650998588431E-04
958:	8.660801189853E-04
959:	8.670605485306E-04
960:	8.680411461095E-04
961:	8.690219103750E-04
962:	8.700028399705E-04
963:	8.709839335871E-04
964:	8.719651899201E-04
965:	8.729466077285E-04
966:	8.739281857932E-04
967:	8.749099229855E-04
968:	8.758918182245E-04
969:	8.768738705819E-04
970:	8.778560793079E-04
971:	8.788384441897E-04
972:	8.798209677574E-04
973:	8.808036566922E-04
974:	8.817865073952E-04
975:	8.827695188364E-04
976:	8.837526907564E-04
977:	8.847360222149E-04
978:	8.857195116719E-04
979:	8.867031576099E-04
980:	8.876869586418E-04
981:	8.886709135718E-04
982:	8.896550213137E-04
983:	8.906392809492E-04
984:	8.916236916934E-04
985:	8.926082530168E-04
986:	8.935929647615E-04
987:	8.945778277543E-04
988:	8.955628467805E-04
989:	8.965480161385E-04
990:	8.975333264684E-04
991:	8.985187749911E-04
992:	8.995043600528E-04
993:	9.004900803323E-04
994:	9.014759346304E-04
995:	9.024619218280E-04
996:	9.034480408436E-04
997:	9.044342906383E-04
998:	9.054206702088E-04
999:	9.064071785988E-04
1000:	9.073938149056E-04
1001:	9.083805782822E-04
1002:	9.093674679553E-04
1003:	9.103544832276E-04
1004:	9.113416235290E-04
1005:	9.123288884589E-04
1006:	9.133162778915E-04
1007:	9.143037918557E-04
1008:	9.152914302543E-04
1009:	9.162791925878E-04
1010:	9.172670778917E-04
1011:	9.182550849276E-04
1012:	9.192432132117E-04
1013:	9.202314662223E-04
1014:	9.212198483704E-04
1015:	9.222083518024E-04
1016:	9.231969699570E-04
1017:	9.241856988147E-04
1018:	9.251745349423E-04
1019:	9.261634753207E-04
1020:	9.271525174580E-04
1021:	9.281416591806E-04
1022:	9.291308986383E-04
1023:	9.301202341351E-04
1024:	9.311096641958E-04
1025:	9.320991874285E-04
1026:	9.330888026085E-04
1027:	9.340785085383E-04
1028:	9.350683041210E-04
1029:	9.360581882112E-04
1030:	9.370481596700E-04
1031:	9.380382172291E-04
1032:	9.390283595464E-04
1033:	9.400185851237E-04
1034:	9.410088923824E-04
1035:	9.419992796451E-04
1036:	9.429897452099E-04
1037:	9.439802873659E-04
1038:	9.449709044322E-04
1039:	9.459615947811E-04
1040:	9.469523568373E-04
1041:	9.479431891030E-04
1042:	9.489340901298E-04
1043:	9.499250585502E-04
1044:	9.509160930329E-04
1045:	9.519071923225E-04
1046:	9.528983551870E-04
1047:	9.538895804623E-04
1048:	9.548808669967E-04
1049:	9.558722136977E-04
1050:	9.568636194758E-04
1051:	9.578550832907E-04
1052:	9.588466040952E-04
1053:	9.598381808795E-04
1054:	9.608298126157E-04
1055:	9.618214982990E-04
1056:	9.628132368951E-04
1057:	9.638050273776E-04
1058:	9.647968686814E-04
1059:	9.657887597378E-04
1060:	9.667806994356E-04
1061:	9.677726866552E-04
1062:	9.687647202373E-04
1063:	9.697567990155E-04
1064:	9.707489217909E-04
1065:	9.717410873623E-04
1066:	9.727332945042E-04
1067:	9.737255419931E-04
1068:	9.747178285890E-04
1069:	9.757101530570E-04
1070:	9.767025141514E-04
